41,50,78,2,73,13,78,9,55,3,26,10,92,60,45,79,0,82,17,52,55,74,54,53,24,87,21,78,81,17,68,73,98,35,16,83,16,13,31,13,
81,19,50,73,20,32,3,19,9,44,25,67,75,79,79,84,82,0,20,97,54,95,23,97,67,20,9,57,24,32,70,1,65,40,3,96,70,46,40,22,
4,13,86,40,34,85,6,93,66,44,56,86,84,39,48,91,17,20,0,18,61,99,59,5,74,99,12,83,38,57,88,30,56,97,94,74,9,75,74,14,
12,74,40,13,42,95,5,20,58,32,70,73,74,73,93,88,52,97,18,0,36,12,64,86,87,61,76,71,27,65,42,3,73,10,35,57,20,69,19,37,
71,11,18,69,53,43,16,9,84,3,93,85,75,63,1,68,55,54,61,36,0,97,58,86,74,40,87,43,48,29,56,45,75,95,71,60,82,40,61,59,
36,60,50,14,85,7,15,0,45,91,87,84,62,83,2,90,74,95,99,12,97,0,57,35,43,63,90,52,97,17,76,73,5,11,81,46,4,68,4,37,
11,41,55,15,87,31,49,13,60,11,33,72,14,78,75,69,54,23,59,64,58,57,0,32,64,4,7,92,22,99,24,80,17,63,70,72,49,70,44,51,
59,99,13,89,60,18,44,75,12,90,19,70,51,72,18,72,53,97,5,86,86,35,32,0,26,97,71,22,77,62,7,0,9,36,97,25,7,1,20,32,
31,84,25,83,26,55,87,74,85,73,93,34,73,36,79,62,24,67,74,87,74,43,64,26,0,12,29,79,7,21,40,19,80,17,15,14,24,18,13,92,
84,14,10,89,6,56,56,31,90,8,12,76,96,69,80,9,87,20,99,61,40,63,4,97,12,0,30,96,90,39,95,41,11,99,1,77,16,42,76,91,
69,65,54,1,74,63,96,57,58,4,4,86,81,61,89,64,21,9,12,76,87,90,7,71,29,30,0,58,19,49,16,61,60,63,27,75,57,84,99,36,
33,16,61,7,44,56,74,96,39,83,97,69,62,51,77,69,78,57,83,71,43,52,92,22,79,96,58,0,10,56,94,66,88,41,1,70,33,13,51,95,
14,54,34,72,20,36,9,45,94,56,92,51,39,2,90,86,81,24,38,27,48,97,22,77,7,90,19,10,0,45,82,79,74,42,38,10,99,60,68,13,
86,69,50,64,95,26,80,53,75,68,93,96,35,87,55,14,17,32,57,65,29,17,99,62,21,39,49,56,45,0,35,45,91,72,14,7,18,93,17,43,
50,26,37,44,41,89,75,82,55,39,79,50,84,51,14,42,68,70,88,42,56,76,24,7,40,95,16,94,82,35,0,76,94,23,3,28,24,19,17,79,
72,46,56,93,17,66,83,88,25,87,10,83,87,8,90,70,73,1,30,3,45,73,80,0,19,41,61,66,79,45,76,0,71,73,87,55,36,63,21,71,
40,57,7,90,6,71,52,10,8,94,34,32,36,62,69,12,98,65,56,73,75,5,17,9,80,11,60,88,74,91,94,71,0,16,83,78,36,64,47,14,
28,67,30,52,71,44,12,39,87,25,0,17,30,42,9,31,35,40,97,10,95,11,63,36,17,99,63,41,42,72,23,73,16,0,94,2,86,53,1,6,
64,67,71,72,62,73,74,64,28,81,62,53,5,40,71,78,16,3,94,35,71,81,70,97,15,1,27,1,38,14,3,87,83,94,0,32,56,9,57,10,
62,42,35,34,60,79,19,18,32,44,12,11,2,50,16,73,83,96,74,57,60,46,72,25,14,77,75,70,10,7,28,55,78,2,32,0,61,9,2,2,
18,95,83,94,56,25,3,1,36,66,21,49,46,49,81,40,16,70,9,20,82,4,49,7,24,16,57,33,99,18,24,36,36,86,56,61,0,5,4,20,
0,10,76,38,3,89,57,81,6,96,62,15,22,26,26,27,13,46,75,69,40,68,70,1,18,42,84,13,60,93,19,63,64,53,9,9,5,0,17,29,
18,66,35,50,36,37,2,1,10,9,58,42,14,1,82,76,31,40,74,19,61,4,44,20,13,76,99,51,68,17,17,21,47,1,57,2,4,17,0,39,
64,16,40,74,4,1,50,5,61,82,77,77,68,30,46,84,13,22,14,37,59,37,51,32,92,91,36,95,13,43,79,71,14,6,10,2,20,29,39,0
